product_id,warehouse_id,category,stock_on_hand,reorder_level,reorder_flag,avg_lead_time_days,stockout_days,carrying_cost_per_unit
1701550,PLANT01,Misc,85,10,False,5,0,0.11
1683294,PLANT06,Misc,33,10,False,5,0,0.11
1683354,PLANT06,Misc,33,10,False,5,0,0.11
1683361,PLANT06,Misc,33,10,False,5,0,0.11
1683365,PLANT06,Misc,33,10,False,5,0,0.11
1683760,PLANT06,Misc,33,10,False,5,0,0.11
1683769,PLANT06,Misc,33,10,False,5,0,0.11
1683795,PLANT06,Misc,33,10,False,5,0,0.11
1684637,PLANT06,Misc,33,10,False,5,0,0.11
1684644,PLANT06,Misc,33,10,False,5,0,0.11
1684646,PLANT06,Misc,33,10,False,5,0,0.11
1684649,PLANT06,Misc,33,10,False,5,0,0.11
1684717,PLANT06,Misc,33,10,False,5,0,0.11
1684722,PLANT06,Misc,33,10,False,5,0,0.11
1684724,PLANT06,Misc,33,10,False,5,0,0.11
1684725,PLANT06,Misc,33,10,False,5,0,0.11
1684728,PLANT06,Misc,33,10,False,5,0,0.11
1684752,PLANT06,Misc,33,10,False,5,0,0.11
1685107,PLANT06,Misc,33,10,False,5,0,0.11
1686209,PLANT06,Misc,33,10,False,5,0,0.11
1687191,PLANT06,Misc,33,10,False,5,0,0.11
1687643,PLANT06,Misc,33,10,False,5,0,0.11
1688695,PLANT06,Misc,33,10,False,5,0,0.11
1688750,PLANT06,Misc,33,10,False,5,0,0.11
1690006,PLANT06,Misc,33,10,False,5,0,0.11
1692113,PLANT06,Misc,33,10,False,5,0,0.11
1692277,PLANT06,Misc,33,10,False,5,0,0.11
1672344,PLANT10,Misc,18,10,False,5,0,0.1
1672986,PLANT10,Misc,18,10,False,5,0,0.1
1680674,PLANT10,Misc,18,10,False,5,0,0.1
1680684,PLANT10,Misc,18,10,False,5,0,0.1
1680697,PLANT10,Misc,18,10,False,5,0,0.1
1680699,PLANT10,Misc,18,10,False,5,0,0.1
1680742,PLANT10,Misc,18,10,False,5,0,0.1
1681878,PLANT10,Misc,18,10,False,5,0,0.1
1681880,PLANT10,Misc,18,10,False,5,0,0.1
1681883,PLANT10,Misc,18,10,False,5,0,0.1
1682651,PLANT10,Misc,18,10,False,5,0,0.1
1682709,PLANT10,Misc,18,10,False,5,0,0.1
1682769,PLANT10,Misc,18,10,False,5,0,0.1
1682778,PLANT10,Misc,18,10,False,5,0,0.1
1682787,PLANT10,Misc,18,10,False,5,0,0.1
1682805,PLANT10,Misc,18,10,False,5,0,0.1
1682832,PLANT10,Misc,18,10,False,5,0,0.1
1682853,PLANT10,Misc,18,10,False,5,0,0.1
1682859,PLANT10,Misc,18,10,False,5,0,0.1
1683134,PLANT10,Misc,18,10,False,5,0,0.1
1683293,PLANT10,Misc,18,10,False,5,0,0.1
1683294,PLANT10,Misc,18,10,False,5,0,0.1
1683354,PLANT10,Misc,18,10,False,5,0,0.1
1683356,PLANT10,Misc,18,10,False,5,0,0.1
1683357,PLANT10,Misc,18,10,False,5,0,0.1
1683359,PLANT10,Misc,18,10,False,5,0,0.1
1683361,PLANT10,Misc,18,10,False,5,0,0.1
1683365,PLANT10,Misc,18,10,False,5,0,0.1
1683392,PLANT10,Misc,18,10,False,5,0,0.1
1683403,PLANT10,Misc,18,10,False,5,0,0.1
1683407,PLANT10,Misc,18,10,False,5,0,0.1
1683409,PLANT10,Misc,18,10,False,5,0,0.1
1683417,PLANT10,Misc,18,10,False,5,0,0.1
1683419,PLANT10,Misc,18,10,False,5,0,0.1
1683426,PLANT10,Misc,18,10,False,5,0,0.1
1683432,PLANT10,Misc,18,10,False,5,0,0.1
1683523,PLANT10,Misc,18,10,False,5,0,0.1
1683525,PLANT10,Misc,18,10,False,5,0,0.1
1683527,PLANT10,Misc,18,10,False,5,0,0.1
1683528,PLANT10,Misc,18,10,False,5,0,0.1
1683531,PLANT10,Misc,18,10,False,5,0,0.1
1683739,PLANT10,Misc,18,10,False,5,0,0.1
1683760,PLANT10,Misc,18,10,False,5,0,0.1
1683769,PLANT10,Misc,18,10,False,5,0,0.1
1683773,PLANT10,Misc,18,10,False,5,0,0.1
1683802,PLANT10,Misc,18,10,False,5,0,0.1
1683808,PLANT10,Misc,18,10,False,5,0,0.1
1684636,PLANT10,Misc,18,10,False,5,0,0.1
1684637,PLANT10,Misc,18,10,False,5,0,0.1
1684644,PLANT10,Misc,18,10,False,5,0,0.1
1684645,PLANT10,Misc,18,10,False,5,0,0.1
1684646,PLANT10,Misc,18,10,False,5,0,0.1
1684649,PLANT10,Misc,18,10,False,5,0,0.1
1684659,PLANT10,Misc,18,10,False,5,0,0.1
1684668,PLANT10,Misc,18,10,False,5,0,0.1
1684669,PLANT10,Misc,18,10,False,5,0,0.1
1684717,PLANT10,Misc,18,10,False,5,0,0.1
1684722,PLANT10,Misc,18,10,False,5,0,0.1
1684724,PLANT10,Misc,18,10,False,5,0,0.1
1684725,PLANT10,Misc,18,10,False,5,0,0.1
1684728,PLANT10,Misc,18,10,False,5,0,0.1
1684730,PLANT10,Misc,18,10,False,5,0,0.1
1684740,PLANT10,Misc,18,10,False,5,0,0.1
1684743,PLANT10,Misc,18,10,False,5,0,0.1
1684767,PLANT10,Misc,18,10,False,5,0,0.1
1684768,PLANT10,Misc,18,10,False,5,0,0.1
1684771,PLANT10,Misc,18,10,False,5,0,0.1
1684772,PLANT10,Misc,18,10,False,5,0,0.1
1684773,PLANT10,Misc,18,10,False,5,0,0.1
1685107,PLANT10,Misc,18,10,False,5,0,0.1
1687191,PLANT10,Misc,18,10,False,5,0,0.1
1688285,PLANT10,Misc,18,10,False,5,0,0.1
1688288,PLANT10,Misc,18,10,False,5,0,0.1
1688290,PLANT10,Misc,18,10,False,5,0,0.1
1688292,PLANT10,Misc,18,10,False,5,0,0.1
1688294,PLANT10,Misc,18,10,False,5,0,0.1
1688571,PLANT10,Misc,18,10,False,5,0,0.1
1688575,PLANT10,Misc,18,10,False,5,0,0.1
1688587,PLANT10,Misc,18,10,False,5,0,0.1
1688589,PLANT10,Misc,18,10,False,5,0,0.1
1688610,PLANT10,Misc,18,10,False,5,0,0.1
1688621,PLANT10,Misc,18,10,False,5,0,0.1
1688629,PLANT10,Misc,18,10,False,5,0,0.1
1688633,PLANT10,Misc,18,10,False,5,0,0.1
1688695,PLANT10,Misc,18,10,False,5,0,0.1
1688746,PLANT10,Misc,18,10,False,5,0,0.1
1688750,PLANT10,Misc,18,10,False,5,0,0.1
1689543,PLANT10,Misc,18,10,False,5,0,0.1
1689544,PLANT10,Misc,18,10,False,5,0,0.1
1689545,PLANT10,Misc,18,10,False,5,0,0.1
1689546,PLANT10,Misc,18,10,False,5,0,0.1
1689547,PLANT10,Misc,18,10,False,5,0,0.1
1689548,PLANT10,Misc,18,10,False,5,0,0.1
1689549,PLANT10,Misc,18,10,False,5,0,0.1
1689550,PLANT10,Misc,18,10,False,5,0,0.1
1689551,PLANT10,Misc,18,10,False,5,0,0.1
1689780,PLANT10,Misc,18,10,False,5,0,0.1
1689781,PLANT10,Misc,18,10,False,5,0,0.1
1689782,PLANT10,Misc,18,10,False,5,0,0.1
1689783,PLANT10,Misc,18,10,False,5,0,0.1
1689784,PLANT10,Misc,18,10,False,5,0,0.1
1689785,PLANT10,Misc,18,10,False,5,0,0.1
1690001,PLANT10,Misc,18,10,False,5,0,0.1
1690006,PLANT10,Misc,18,10,False,5,0,0.1
1690616,PLANT10,Misc,18,10,False,5,0,0.1
1690619,PLANT10,Misc,18,10,False,5,0,0.1
1690621,PLANT10,Misc,18,10,False,5,0,0.1
1690627,PLANT10,Misc,18,10,False,5,0,0.1
1690628,PLANT10,Misc,18,10,False,5,0,0.1
1690630,PLANT10,Misc,18,10,False,5,0,0.1
1690634,PLANT10,Misc,18,10,False,5,0,0.1
1691544,PLANT10,Misc,18,10,False,5,0,0.1
1691546,PLANT10,Misc,18,10,False,5,0,0.1
1691548,PLANT10,Misc,18,10,False,5,0,0.1
1691700,PLANT10,Misc,18,10,False,5,0,0.1
1691701,PLANT10,Misc,18,10,False,5,0,0.1
1692056,PLANT10,Misc,18,10,False,5,0,0.1
1692113,PLANT10,Misc,18,10,False,5,0,0.1
1692277,PLANT10,Misc,18,10,False,5,0,0.1
1695345,PLANT10,Misc,18,10,False,5,0,0.1
1695348,PLANT10,Misc,18,10,False,5,0,0.1
1663140,PLANT07,Misc,111,10,False,5,0,0.07
1672343,PLANT07,Misc,111,10,False,5,0,0.07
1672344,PLANT07,Misc,111,10,False,5,0,0.07
1672345,PLANT07,Misc,111,10,False,5,0,0.07
1672347,PLANT07,Misc,111,10,False,5,0,0.07
1672986,PLANT07,Misc,111,10,False,5,0,0.07
1681878,PLANT07,Misc,111,10,False,5,0,0.07
1681880,PLANT07,Misc,111,10,False,5,0,0.07
1681883,PLANT07,Misc,111,10,False,5,0,0.07
1681884,PLANT07,Misc,111,10,False,5,0,0.07
1681885,PLANT07,Misc,111,10,False,5,0,0.07
1681888,PLANT07,Misc,111,10,False,5,0,0.07
1681890,PLANT07,Misc,111,10,False,5,0,0.07
1681895,PLANT07,Misc,111,10,False,5,0,0.07
1681897,PLANT07,Misc,111,10,False,5,0,0.07
1681898,PLANT07,Misc,111,10,False,5,0,0.07
1683709,PLANT07,Misc,111,10,False,5,0,0.07
1683710,PLANT07,Misc,111,10,False,5,0,0.07
1691700,PLANT07,Misc,111,10,False,5,0,0.07
1691701,PLANT07,Misc,111,10,False,5,0,0.07
1696254,PLANT07,Misc,111,10,False,5,0,0.07
1696255,PLANT07,Misc,111,10,False,5,0,0.07
1696256,PLANT07,Misc,111,10,False,5,0,0.07
1696258,PLANT07,Misc,111,10,False,5,0,0.07
1696259,PLANT07,Misc,111,10,False,5,0,0.07
1696260,PLANT07,Misc,111,10,False,5,0,0.07
1696261,PLANT07,Misc,111,10,False,5,0,0.07
1696262,PLANT07,Misc,111,10,False,5,0,0.07
1696263,PLANT07,Misc,111,10,False,5,0,0.07
1698759,CND9,Misc,0,10,True,5,1,0.0
1670498,PLANT14,Misc,3385,10,False,5,0,0.13
1685171,PLANT14,Misc,3385,10,False,5,0,0.13
1700693,PLANT14,Misc,3385,10,False,5,0,0.13
1666985,PLANT16,Misc,618,35,False,5,0,0.38
1668039,PLANT16,Misc,618,35,False,5,0,0.38
1668350,PLANT16,Misc,618,35,False,5,0,0.38
1668351,PLANT16,Misc,618,35,False,5,0,0.38
1668369,PLANT16,Misc,618,35,False,5,0,0.38
1668382,PLANT16,Misc,618,35,False,5,0,0.38
1668792,PLANT16,Misc,618,35,False,5,0,0.38
1669083,PLANT16,Misc,618,35,False,5,0,0.38
1672228,PLANT16,Misc,618,35,False,5,0,0.38
1673716,PLANT16,Misc,618,35,False,5,0,0.38
1673774,PLANT16,Misc,618,35,False,5,0,0.38
1677250,PLANT16,Misc,618,35,False,5,0,0.38
1677251,PLANT16,Misc,618,35,False,5,0,0.38
1677256,PLANT16,Misc,618,35,False,5,0,0.38
1677271,PLANT16,Misc,618,35,False,5,0,0.38
1677317,PLANT16,Misc,618,35,False,5,0,0.38
1677324,PLANT16,Misc,618,35,False,5,0,0.38
1677326,PLANT16,Misc,618,35,False,5,0,0.38
1677328,PLANT16,Misc,618,35,False,5,0,0.38
1677347,PLANT16,Misc,618,35,False,5,0,0.38
1677348,PLANT16,Misc,618,35,False,5,0,0.38
1677350,PLANT16,Misc,618,35,False,5,0,0.38
1677472,PLANT16,Misc,618,35,False,5,0,0.38
1677485,PLANT16,Misc,618,35,False,5,0,0.38
1677488,PLANT16,Misc,618,35,False,5,0,0.38
1677501,PLANT16,Misc,618,35,False,5,0,0.38
1677504,PLANT16,Misc,618,35,False,5,0,0.38
1679111,PLANT16,Misc,618,35,False,5,0,0.38
1679999,PLANT16,Misc,618,35,False,5,0,0.38
1683624,PLANT16,Misc,618,35,False,5,0,0.38
1684319,PLANT16,Misc,618,35,False,5,0,0.38
1684569,PLANT16,Misc,618,35,False,5,0,0.38
1685167,PLANT16,Misc,618,35,False,5,0,0.38
1685170,PLANT16,Misc,618,35,False,5,0,0.38
1685173,PLANT16,Misc,618,35,False,5,0,0.38
1685174,PLANT16,Misc,618,35,False,5,0,0.38
1686433,PLANT16,Misc,618,35,False,5,0,0.38
1686434,PLANT16,Misc,618,35,False,5,0,0.38
1686435,PLANT16,Misc,618,35,False,5,0,0.38
1686673,PLANT16,Misc,618,35,False,5,0,0.38
1687626,PLANT16,Misc,618,35,False,5,0,0.38
1687629,PLANT16,Misc,618,35,False,5,0,0.38
1687631,PLANT16,Misc,618,35,False,5,0,0.38
1687632,PLANT16,Misc,618,35,False,5,0,0.38
1687713,PLANT16,Misc,618,35,False,5,0,0.38
1687734,PLANT16,Misc,618,35,False,5,0,0.38
1688035,PLANT16,Misc,618,35,False,5,0,0.38
1688768,PLANT16,Misc,618,35,False,5,0,0.38
1688778,PLANT16,Misc,618,35,False,5,0,0.38
1688781,PLANT16,Misc,618,35,False,5,0,0.38
1688868,PLANT16,Misc,618,35,False,5,0,0.38
1688924,PLANT16,Misc,618,35,False,5,0,0.38
1688929,PLANT16,Misc,618,35,False,5,0,0.38
1689162,PLANT16,Misc,618,35,False,5,0,0.38
1689539,PLANT16,Misc,618,35,False,5,0,0.38
1689637,PLANT16,Misc,618,35,False,5,0,0.38
1689639,PLANT16,Misc,618,35,False,5,0,0.38
1689641,PLANT16,Misc,618,35,False,5,0,0.38
1690315,PLANT16,Misc,618,35,False,5,0,0.38
1690321,PLANT16,Misc,618,35,False,5,0,0.38
1691393,PLANT16,Misc,618,35,False,5,0,0.38
1691461,PLANT16,Misc,618,35,False,5,0,0.38
1692656,PLANT16,Misc,618,35,False,5,0,0.38
1692708,PLANT16,Misc,618,35,False,5,0,0.38
1692722,PLANT16,Misc,618,35,False,5,0,0.38
1692723,PLANT16,Misc,618,35,False,5,0,0.38
1692724,PLANT16,Misc,618,35,False,5,0,0.38
1692729,PLANT16,Misc,618,35,False,5,0,0.38
1692731,PLANT16,Misc,618,35,False,5,0,0.38
1692737,PLANT16,Misc,618,35,False,5,0,0.38
1693035,PLANT16,Misc,618,35,False,5,0,0.38
1694775,PLANT16,Misc,618,35,False,5,0,0.38
1694777,PLANT16,Misc,618,35,False,5,0,0.38
1694780,PLANT16,Misc,618,35,False,5,0,0.38
1694783,PLANT16,Misc,618,35,False,5,0,0.38
1694812,PLANT16,Misc,618,35,False,5,0,0.38
1695949,PLANT16,Misc,618,35,False,5,0,0.38
1695953,PLANT16,Misc,618,35,False,5,0,0.38
1696356,PLANT16,Misc,618,35,False,5,0,0.38
1696532,PLANT16,Misc,618,35,False,5,0,0.38
1696533,PLANT16,Misc,618,35,False,5,0,0.38
1696572,PLANT16,Misc,618,35,False,5,0,0.38
1696573,PLANT16,Misc,618,35,False,5,0,0.38
1696574,PLANT16,Misc,618,35,False,5,0,0.38
1696575,PLANT16,Misc,618,35,False,5,0,0.38
1696638,PLANT16,Misc,618,35,False,5,0,0.38
1696640,PLANT16,Misc,618,35,False,5,0,0.38
1696798,PLANT16,Misc,618,35,False,5,0,0.38
1696799,PLANT16,Misc,618,35,False,5,0,0.38
1697181,PLANT16,Misc,618,35,False,5,0,0.38
1697212,PLANT16,Misc,618,35,False,5,0,0.38
1697317,PLANT16,Misc,618,35,False,5,0,0.38
1697883,PLANT16,Misc,618,35,False,5,0,0.38
1697884,PLANT16,Misc,618,35,False,5,0,0.38
1698758,PLANT16,Misc,618,35,False,5,0,0.38
1698759,PLANT16,Misc,618,35,False,5,0,0.38
1699215,PLANT16,Misc,618,35,False,5,0,0.38
1699224,PLANT16,Misc,618,35,False,5,0,0.38
1699336,PLANT16,Misc,618,35,False,5,0,0.38
1699337,PLANT16,Misc,618,35,False,5,0,0.38
1699615,PLANT16,Misc,618,35,False,5,0,0.38
1699620,PLANT16,Misc,618,35,False,5,0,0.38
1699624,PLANT16,Misc,618,35,False,5,0,0.38
1699630,PLANT16,Misc,618,35,False,5,0,0.38
1699757,PLANT16,Misc,618,35,False,5,0,0.38
1700035,PLANT16,Misc,618,35,False,5,0,0.38
1700106,PLANT16,Misc,618,35,False,5,0,0.38
1700371,PLANT16,Misc,618,35,False,5,0,0.38
1700380,PLANT16,Misc,618,35,False,5,0,0.38
1701418,PLANT16,Misc,618,35,False,5,0,0.38
1702652,PLANT16,Misc,618,35,False,5,0,0.38
1702653,PLANT16,Misc,618,35,False,5,0,0.38
1702654,PLANT16,Misc,618,35,False,5,0,0.38
1617714,PLANT12,Misc,121,5,False,5,0,0.15
1617826,PLANT12,Misc,121,5,False,5,0,0.15
1621717,PLANT12,Misc,121,5,False,5,0,0.15
1621719,PLANT12,Misc,121,5,False,5,0,0.15
1637055,PLANT12,Misc,121,5,False,5,0,0.15
1650400,PLANT12,Misc,121,5,False,5,0,0.15
1650404,PLANT12,Misc,121,5,False,5,0,0.15
1650715,PLANT12,Misc,121,5,False,5,0,0.15
1655985,PLANT12,Misc,121,5,False,5,0,0.15
1656944,PLANT12,Misc,121,5,False,5,0,0.15
1656969,PLANT12,Misc,121,5,False,5,0,0.15
1657013,PLANT12,Misc,121,5,False,5,0,0.15
1661119,PLANT12,Misc,121,5,False,5,0,0.15
1666957,PLANT12,Misc,121,5,False,5,0,0.15
1666958,PLANT12,Misc,121,5,False,5,0,0.15
1666959,PLANT12,Misc,121,5,False,5,0,0.15
1666961,PLANT12,Misc,121,5,False,5,0,0.15
1666990,PLANT12,Misc,121,5,False,5,0,0.15
1666992,PLANT12,Misc,121,5,False,5,0,0.15
1666994,PLANT12,Misc,121,5,False,5,0,0.15
1671246,PLANT12,Misc,121,5,False,5,0,0.15
1671247,PLANT12,Misc,121,5,False,5,0,0.15
1671248,PLANT12,Misc,121,5,False,5,0,0.15
1674635,PLANT12,Misc,121,5,False,5,0,0.15
1675810,PLANT12,Misc,121,5,False,5,0,0.15
1677229,PLANT12,Misc,121,5,False,5,0,0.15
1679991,PLANT12,Misc,121,5,False,5,0,0.15
1680245,PLANT12,Misc,121,5,False,5,0,0.15
1680246,PLANT12,Misc,121,5,False,5,0,0.15
1680249,PLANT12,Misc,121,5,False,5,0,0.15
1681687,PLANT12,Misc,121,5,False,5,0,0.15
1681688,PLANT12,Misc,121,5,False,5,0,0.15
1681699,PLANT12,Misc,121,5,False,5,0,0.15
1681700,PLANT12,Misc,121,5,False,5,0,0.15
1681701,PLANT12,Misc,121,5,False,5,0,0.15
1682594,PLANT12,Misc,121,5,False,5,0,0.15
1682914,PLANT12,Misc,121,5,False,5,0,0.15
1682959,PLANT12,Misc,121,5,False,5,0,0.15
1683387,PLANT12,Misc,121,5,False,5,0,0.15
1685321,PLANT12,Misc,121,5,False,5,0,0.15
1685329,PLANT12,Misc,121,5,False,5,0,0.15
1685330,PLANT12,Misc,121,5,False,5,0,0.15
1685332,PLANT12,Misc,121,5,False,5,0,0.15
1685333,PLANT12,Misc,121,5,False,5,0,0.15
1685952,PLANT12,Misc,121,5,False,5,0,0.15
1685963,PLANT12,Misc,121,5,False,5,0,0.15
1686657,PLANT12,Misc,121,5,False,5,0,0.15
1686762,PLANT12,Misc,121,5,False,5,0,0.15
1686764,PLANT12,Misc,121,5,False,5,0,0.15
1687353,PLANT12,Misc,121,5,False,5,0,0.15
1687354,PLANT12,Misc,121,5,False,5,0,0.15
1689457,PLANT12,Misc,121,5,False,5,0,0.15
1689460,PLANT12,Misc,121,5,False,5,0,0.15
1689461,PLANT12,Misc,121,5,False,5,0,0.15
1696476,PLANT12,Misc,121,5,False,5,0,0.15
1697781,PLANT12,Misc,121,5,False,5,0,0.15
1702224,PLANT12,Misc,121,5,False,5,0,0.15
1680697,PLANT11,Misc,48,10,False,5,0,0.11
1680742,PLANT11,Misc,48,10,False,5,0,0.11
1682651,PLANT11,Misc,48,10,False,5,0,0.11
1682709,PLANT11,Misc,48,10,False,5,0,0.11
1682712,PLANT11,Misc,48,10,False,5,0,0.11
1682715,PLANT11,Misc,48,10,False,5,0,0.11
1682757,PLANT11,Misc,48,10,False,5,0,0.11
1682760,PLANT11,Misc,48,10,False,5,0,0.11
1682763,PLANT11,Misc,48,10,False,5,0,0.11
1682769,PLANT11,Misc,48,10,False,5,0,0.11
1682778,PLANT11,Misc,48,10,False,5,0,0.11
1682787,PLANT11,Misc,48,10,False,5,0,0.11
1682790,PLANT11,Misc,48,10,False,5,0,0.11
1682793,PLANT11,Misc,48,10,False,5,0,0.11
1682796,PLANT11,Misc,48,10,False,5,0,0.11
1682799,PLANT11,Misc,48,10,False,5,0,0.11
1682802,PLANT11,Misc,48,10,False,5,0,0.11
1682805,PLANT11,Misc,48,10,False,5,0,0.11
1682832,PLANT11,Misc,48,10,False,5,0,0.11
1682835,PLANT11,Misc,48,10,False,5,0,0.11
1682853,PLANT11,Misc,48,10,False,5,0,0.11
1682859,PLANT11,Misc,48,10,False,5,0,0.11
1682869,PLANT11,Misc,48,10,False,5,0,0.11
1683146,PLANT11,Misc,48,10,False,5,0,0.11
1683354,PLANT11,Misc,48,10,False,5,0,0.11
1683361,PLANT11,Misc,48,10,False,5,0,0.11
1683392,PLANT11,Misc,48,10,False,5,0,0.11
1683403,PLANT11,Misc,48,10,False,5,0,0.11
1683407,PLANT11,Misc,48,10,False,5,0,0.11
1683409,PLANT11,Misc,48,10,False,5,0,0.11
1683417,PLANT11,Misc,48,10,False,5,0,0.11
1683419,PLANT11,Misc,48,10,False,5,0,0.11
1683426,PLANT11,Misc,48,10,False,5,0,0.11
1683432,PLANT11,Misc,48,10,False,5,0,0.11
1683749,PLANT11,Misc,48,10,False,5,0,0.11
1683760,PLANT11,Misc,48,10,False,5,0,0.11
1683769,PLANT11,Misc,48,10,False,5,0,0.11
1683795,PLANT11,Misc,48,10,False,5,0,0.11
1684644,PLANT11,Misc,48,10,False,5,0,0.11
1684645,PLANT11,Misc,48,10,False,5,0,0.11
1684646,PLANT11,Misc,48,10,False,5,0,0.11
1684649,PLANT11,Misc,48,10,False,5,0,0.11
1684722,PLANT11,Misc,48,10,False,5,0,0.11
1684724,PLANT11,Misc,48,10,False,5,0,0.11
1684725,PLANT11,Misc,48,10,False,5,0,0.11
1684728,PLANT11,Misc,48,10,False,5,0,0.11
1684730,PLANT11,Misc,48,10,False,5,0,0.11
1684740,PLANT11,Misc,48,10,False,5,0,0.11
1684743,PLANT11,Misc,48,10,False,5,0,0.11
1684752,PLANT11,Misc,48,10,False,5,0,0.11
1684767,PLANT11,Misc,48,10,False,5,0,0.11
1684768,PLANT11,Misc,48,10,False,5,0,0.11
1684771,PLANT11,Misc,48,10,False,5,0,0.11
1684772,PLANT11,Misc,48,10,False,5,0,0.11
1684773,PLANT11,Misc,48,10,False,5,0,0.11
1685107,PLANT11,Misc,48,10,False,5,0,0.11
1686754,PLANT11,Misc,48,10,False,5,0,0.11
1686756,PLANT11,Misc,48,10,False,5,0,0.11
1686758,PLANT11,Misc,48,10,False,5,0,0.11
1687191,PLANT11,Misc,48,10,False,5,0,0.11
1688285,PLANT11,Misc,48,10,False,5,0,0.11
1688288,PLANT11,Misc,48,10,False,5,0,0.11
1688290,PLANT11,Misc,48,10,False,5,0,0.11
1688292,PLANT11,Misc,48,10,False,5,0,0.11
1688294,PLANT11,Misc,48,10,False,5,0,0.11
1688571,PLANT11,Misc,48,10,False,5,0,0.11
1688575,PLANT11,Misc,48,10,False,5,0,0.11
1688587,PLANT11,Misc,48,10,False,5,0,0.11
1688589,PLANT11,Misc,48,10,False,5,0,0.11
1688610,PLANT11,Misc,48,10,False,5,0,0.11
1688621,PLANT11,Misc,48,10,False,5,0,0.11
1688629,PLANT11,Misc,48,10,False,5,0,0.11
1688633,PLANT11,Misc,48,10,False,5,0,0.11
1689543,PLANT11,Misc,48,10,False,5,0,0.11
1689544,PLANT11,Misc,48,10,False,5,0,0.11
1689545,PLANT11,Misc,48,10,False,5,0,0.11
1689546,PLANT11,Misc,48,10,False,5,0,0.11
1689547,PLANT11,Misc,48,10,False,5,0,0.11
1689548,PLANT11,Misc,48,10,False,5,0,0.11
1689549,PLANT11,Misc,48,10,False,5,0,0.11
1689550,PLANT11,Misc,48,10,False,5,0,0.11
1689551,PLANT11,Misc,48,10,False,5,0,0.11
1689780,PLANT11,Misc,48,10,False,5,0,0.11
1689781,PLANT11,Misc,48,10,False,5,0,0.11
1689782,PLANT11,Misc,48,10,False,5,0,0.11
1689783,PLANT11,Misc,48,10,False,5,0,0.11
1689784,PLANT11,Misc,48,10,False,5,0,0.11
1689785,PLANT11,Misc,48,10,False,5,0,0.11
1690614,PLANT11,Misc,48,10,False,5,0,0.11
1690616,PLANT11,Misc,48,10,False,5,0,0.11
1690621,PLANT11,Misc,48,10,False,5,0,0.11
1690627,PLANT11,Misc,48,10,False,5,0,0.11
1690628,PLANT11,Misc,48,10,False,5,0,0.11
1690630,PLANT11,Misc,48,10,False,5,0,0.11
1690634,PLANT11,Misc,48,10,False,5,0,0.11
1691546,PLANT11,Misc,48,10,False,5,0,0.11
1687774,PLANT09,Misc,50,7,False,5,0,0.09
1692333,PLANT09,Misc,50,7,False,5,0,0.09
1692899,PLANT09,Misc,50,7,False,5,0,0.09
1695687,PLANT09,Misc,50,7,False,5,0,0.09
1695862,PLANT09,Misc,50,7,False,5,0,0.09
1699369,PLANT09,Misc,50,7,False,5,0,0.09
1699540,PLANT09,Misc,50,7,False,5,0,0.09
1699670,PLANT09,Misc,50,7,False,5,0,0.09
1613321,PLANT03,Misc,20,3,False,5,0,0.1
1615677,PLANT03,Misc,20,3,False,5,0,0.1
1620510,PLANT03,Misc,20,3,False,5,0,0.1
1620552,PLANT03,Misc,20,3,False,5,0,0.1
1622685,PLANT03,Misc,20,3,False,5,0,0.1
1623991,PLANT03,Misc,20,3,False,5,0,0.1
1629341,PLANT03,Misc,20,3,False,5,0,0.1
1634730,PLANT03,Misc,20,3,False,5,0,0.1
1635497,PLANT03,Misc,20,3,False,5,0,0.1
1635536,PLANT03,Misc,20,3,False,5,0,0.1
1636236,PLANT03,Misc,20,3,False,5,0,0.1
1636295,PLANT03,Misc,20,3,False,5,0,0.1
1636782,PLANT03,Misc,20,3,False,5,0,0.1
1639636,PLANT03,Misc,20,3,False,5,0,0.1
1641237,PLANT03,Misc,20,3,False,5,0,0.1
1642993,PLANT03,Misc,20,3,False,5,0,0.1
1643056,PLANT03,Misc,20,3,False,5,0,0.1
1643057,PLANT03,Misc,20,3,False,5,0,0.1
1644050,PLANT03,Misc,20,3,False,5,0,0.1
1644062,PLANT03,Misc,20,3,False,5,0,0.1
1644200,PLANT03,Misc,20,3,False,5,0,0.1
1644308,PLANT03,Misc,20,3,False,5,0,0.1
1645070,PLANT03,Misc,20,3,False,5,0,0.1
1646909,PLANT03,Misc,20,3,False,5,0,0.1
1649002,PLANT03,Misc,20,3,False,5,0,0.1
1649007,PLANT03,Misc,20,3,False,5,0,0.1
1649008,PLANT03,Misc,20,3,False,5,0,0.1
1650568,PLANT03,Misc,20,3,False,5,0,0.1
1650571,PLANT03,Misc,20,3,False,5,0,0.1
1650586,PLANT03,Misc,20,3,False,5,0,0.1
1650685,PLANT03,Misc,20,3,False,5,0,0.1
1650880,PLANT03,Misc,20,3,False,5,0,0.1
1650904,PLANT03,Misc,20,3,False,5,0,0.1
1650905,PLANT03,Misc,20,3,False,5,0,0.1
1651126,PLANT03,Misc,20,3,False,5,0,0.1
1651298,PLANT03,Misc,20,3,False,5,0,0.1
1651299,PLANT03,Misc,20,3,False,5,0,0.1
1651302,PLANT03,Misc,20,3,False,5,0,0.1
1651350,PLANT03,Misc,20,3,False,5,0,0.1
1651366,PLANT03,Misc,20,3,False,5,0,0.1
1651377,PLANT03,Misc,20,3,False,5,0,0.1
1651933,PLANT03,Misc,20,3,False,5,0,0.1
